-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 02/13/2018 through 12/22/2025 in LST
Location: latitude  30.0638   longitude -94.0691 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 14.42 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,DOY,WS50M,WD50M
2023,312,5.62,171.2
2023,313,4.28,151.4
2023,314,3.92,43.6
2023,315,3.93,21.9
2023,316,4.28,25.7
2023,317,5.8,39.0
2023,318,4.91,19.8
2023,319,4.84,12.4
2023,320,3.01,48.0
2023,321,2.39,248.4
2023,322,4.01,18.1
2023,323,4.54,119.9
2023,324,7.07,186.7
2023,325,7.9,335.7
2023,326,4.27,334.3
2023,327,2.11,104.6
2023,328,4.25,55.5
2023,329,5.01,79.3
2023,330,6.22,347.0
2023,331,5.16,9.2
2023,332,3.35,51.3
2023,333,4.0,111.3
2023,334,7.83,142.5
2023,335,2.98,264.0
2023,336,4.63,358.1
2023,337,4.31,261.8
2023,338,5.02,341.6
2023,339,3.55,25.0
2023,340,4.31,54.7
2023,341,4.95,134.7
2023,342,7.33,163.4
2023,343,6.46,225.3
2023,344,6.49,339.7
2023,345,3.56,103.6
2023,346,5.68,92.8
2023,347,5.85,66.8
2023,348,6.53,78.4
2023,349,6.32,93.6
2023,350,5.61,346.5
2023,351,3.72,320.2
2023,352,5.08,343.1
2023,353,5.69,82.0
2023,354,6.04,100.7
2023,355,5.18,101.3
2023,356,4.57,109.6
2023,357,6.71,115.0
2023,358,6.11,153.9
2023,359,6.17,320.9
2023,360,3.31,72.1
2023,361,4.23,321.2
2023,362,5.45,337.2
2023,363,5.61,302.1
2023,364,3.77,270.0
2023,365,4.08,193.5
2024,1,4.97,14.8
2024,2,5.52,73.8
2024,3,5.29,11.3
2024,4,6.04,86.0
2024,5,5.75,24.6
2024,6,2.42,323.2
2024,7,4.53,98.4
2024,8,9.49,160.0
2024,9,9.29,296.2
2024,10,5.72,196.3
2024,11,7.36,176.6
2024,12,9.97,290.7
2024,13,4.21,155.1
2024,14,3.85,25.5
2024,15,6.58,359.3
2024,16,7.16,357.4
2024,17,4.06,101.5
2024,18,5.75,218.2
2024,19,6.94,7.7
2024,20,5.6,36.3
2024,21,6.05,80.3
2024,22,7.67,121.3
2024,23,6.46,138.4
2024,24,3.36,117.3
2024,25,3.19,352.0
2024,26,4.9,75.0
2024,27,6.8,318.3
2024,28,5.66,335.5
2024,29,3.17,285.9
2024,30,5.04,253.3
2024,31,4.02,254.7
2024,32,3.54,161.2
2024,33,6.23,139.6
2024,34,5.88,151.6
2024,35,6.51,281.6
2024,36,7.7,341.3
2024,37,2.96,7.6
2024,38,5.48,138.2
2024,39,5.34,157.3
2024,40,5.62,164.9
2024,41,6.02,169.8
2024,42,6.06,198.6
2024,43,8.17,314.8
2024,44,2.86,354.2
2024,45,3.78,138.7
2024,46,3.82,152.9
2024,47,5.08,192.7
2024,48,7.34,6.3
2024,49,3.77,350.8
2024,50,3.73,186.7
2024,51,4.71,204.9
2024,52,6.94,181.5
2024,53,7.15,209.5
2024,54,6.8,338.3
2024,55,4.33,276.9
2024,56,6.22,192.4
2024,57,7.39,198.1
2024,58,8.11,195.7
2024,59,7.4,0.2
2024,60,5.27,47.4
2024,61,3.16,41.6
2024,62,3.0,140.2
2024,63,5.27,137.0
2024,64,5.26,150.8
2024,65,3.02,159.4
2024,66,3.2,144.4
2024,67,5.68,131.7
2024,68,4.98,183.0
2024,69,6.87,342.9
2024,70,3.02,19.8
2024,71,3.45,127.2
2024,72,4.64,155.0
2024,73,6.13,159.2
2024,74,6.55,146.2
2024,75,4.74,121.0
2024,76,5.29,93.7
2024,77,3.54,44.5
2024,78,7.03,15.9
2024,79,3.84,99.0
2024,80,3.24,174.0
2024,81,6.95,98.1
2024,82,6.07,305.3
2024,83,4.15,16.1
2024,84,7.69,133.9
2024,85,7.33,158.8
2024,86,5.29,345.0
2024,87,4.96,12.6
2024,88,3.53,120.6
2024,89,6.34,159.0
2024,90,5.61,165.7
2024,91,6.41,168.7
2024,92,7.29,162.1
2024,93,5.99,307.5
2024,94,6.3,313.8
2024,95,3.6,254.4
2024,96,4.96,214.4
2024,97,7.0,154.8
2024,98,5.28,170.9
2024,99,6.83,140.8
2024,100,7.24,143.9
2024,101,8.28,252.0
2024,102,7.49,320.2
2024,103,3.58,131.2
2024,104,5.5,159.2
2024,105,6.26,170.8
2024,106,6.5,155.9
2024,107,7.03,151.9
2024,108,5.25,143.4
2024,109,6.23,148.4
2024,110,4.11,154.2
2024,111,4.06,117.3
2024,112,7.13,16.0
2024,113,4.46,90.8
2024,114,4.6,158.4
2024,115,3.9,150.0
2024,116,6.13,149.9
2024,117,8.57,152.0
2024,118,10.52,141.6
2024,119,9.45,137.9
2024,120,5.14,155.5
2024,121,3.81,132.3
2024,122,5.77,130.8
2024,123,6.21,141.7
2024,124,6.3,118.2
2024,125,5.81,121.0
2024,126,6.1,134.3
2024,127,6.5,140.7
2024,128,5.91,169.3
2024,129,6.31,163.7
2024,130,3.82,149.0
2024,131,5.3,36.3
2024,132,5.61,80.0
2024,133,6.28,116.8
2024,134,3.34,175.0
2024,135,3.64,293.8
2024,136,2.22,127.2
2024,137,5.65,137.6
2024,138,3.18,31.5
2024,139,3.02,153.6
2024,140,3.56,149.0
2024,141,5.11,143.6
2024,142,6.68,150.2
2024,143,6.71,146.1
2024,144,6.67,152.2
2024,145,6.4,165.2
2024,146,5.94,165.5
2024,147,6.26,179.8
2024,148,2.84,174.1
2024,149,4.15,111.9
2024,150,4.07,106.4
2024,151,4.92,122.2
2024,152,3.48,131.0
2024,153,2.79,139.8
2024,154,4.59,141.2
2024,155,6.1,152.3
2024,156,7.46,158.9
2024,157,4.77,194.7
2024,158,2.89,21.1
2024,159,2.67,126.3
2024,160,3.76,172.4
2024,161,3.93,169.9
2024,162,1.59,147.0
2024,163,2.58,83.5
2024,164,3.05,74.9
2024,165,2.41,112.2
2024,166,2.98,110.3
2024,167,3.65,151.0
2024,168,4.85,132.9
2024,169,6.57,123.6
2024,170,7.9,89.0
2024,171,8.29,69.3
2024,172,7.11,90.2
2024,173,4.96,102.0
2024,174,3.64,123.8
2024,175,3.54,138.9
2024,176,3.81,154.4
2024,177,4.39,180.3
2024,178,4.4,213.3
2024,179,3.7,239.5
2024,180,4.98,201.4
2024,181,5.35,171.3
2024,182,3.2,177.5
2024,183,2.34,283.6
2024,184,3.31,185.1
2024,185,3.23,197.8
2024,186,4.58,202.4
2024,187,3.44,221.8
2024,188,2.4,134.8
2024,189,6.13,95.9
2024,190,12.39,157.2
2024,191,2.93,269.8
2024,192,3.07,88.7
2024,193,1.72,94.5
2024,194,1.64,170.9
2024,195,1.74,182.8
2024,196,2.71,215.1
2024,197,3.81,217.0
2024,198,3.98,197.8
2024,199,3.55,202.5
2024,200,2.53,248.1
2024,201,2.7,328.5
2024,202,2.57,178.0
2024,203,3.04,193.9
2024,204,2.73,210.5
2024,205,4.4,144.8
2024,206,4.24,194.9
2024,207,3.61,138.0
2024,208,3.55,128.5
2024,209,3.4,132.4
2024,210,4.07,167.7
2024,211,4.63,176.9
2024,212,5.16,194.0
2024,213,4.55,188.3
2024,214,3.29,191.5
2024,215,3.77,239.2
2024,216,2.96,271.6
2024,217,2.27,46.9
2024,218,3.01,349.3
2024,219,3.58,254.3
2024,220,3.89,255.0
2024,221,3.27,239.9
2024,222,3.87,16.1
2024,223,4.2,53.2
2024,224,3.59,115.7
2024,225,3.01,159.2
2024,226,2.69,188.6
2024,227,2.86,189.8
2024,228,3.31,196.1
2024,229,2.93,193.0
2024,230,2.78,182.2
2024,231,2.72,208.7
2024,232,3.04,257.0
2024,233,2.3,241.8
2024,234,3.24,116.4
2024,235,3.83,131.1
2024,236,4.5,153.7
2024,237,4.72,118.7
2024,238,4.8,106.5
2024,239,4.25,105.0
2024,240,3.47,106.7
2024,241,3.33,99.0
2024,242,4.03,99.5
2024,243,5.6,71.1
2024,244,4.54,100.1
2024,245,5.28,79.6
2024,246,5.54,84.4
2024,247,4.05,87.8
2024,248,5.17,62.0
2024,249,6.61,59.5
2024,250,7.27,25.6
2024,251,7.33,26.1
2024,252,6.9,31.9
2024,253,6.01,46.0
2024,254,6.01,66.5
2024,255,5.68,33.8
2024,256,3.85,328.2
2024,257,2.25,224.9
2024,258,4.24,223.5
2024,259,2.53,239.5
2024,260,1.62,18.5
2024,261,2.23,37.2
2024,262,2.16,161.4
2024,263,2.49,172.3
2024,264,2.98,171.6
2024,265,3.71,143.1
2024,266,4.2,142.8
2024,267,3.23,160.1
2024,268,2.34,172.7
2024,269,2.52,331.2
2024,270,6.53,14.3
2024,271,4.29,335.4
2024,272,4.21,332.9
2024,273,2.1,17.8
2024,274,2.48,150.9
2024,275,3.88,15.7
2024,276,4.22,55.5
2024,277,4.85,80.5
2024,278,5.16,82.0
2024,279,4.45,77.9
2024,280,5.39,40.9
2024,281,5.69,37.3
2024,282,6.19,23.0
2024,283,5.58,21.0
2024,284,3.89,39.0
2024,285,3.8,105.6
2024,286,2.98,190.2
2024,287,5.39,209.0
2024,288,4.11,242.2
2024,289,2.96,325.0
2024,290,7.66,52.4
2024,291,5.18,82.9
2024,292,5.9,94.4
2024,293,5.32,89.7
2024,294,4.71,80.4
2024,295,3.91,108.6
2024,296,3.43,141.5
2024,297,3.16,128.1
2024,298,3.6,148.9
2024,299,4.03,151.9
2024,300,3.38,139.1
2024,301,3.01,148.0
2024,302,5.88,146.5
2024,303,7.61,140.8
2024,304,7.42,137.5
2024,305,4.29,140.5
2024,306,4.36,65.9
2024,307,5.92,114.2
2024,308,8.32,147.8
2024,309,9.42,154.2
2024,310,4.87,185.8
2024,311,3.24,46.1
2024,312,4.7,77.8
2024,313,5.66,97.6
2024,314,3.57,54.5
2024,315,3.66,18.0
2024,316,4.98,11.6
2024,317,4.46,35.0
2024,318,3.9,339.6
2024,319,5.74,4.5
2024,320,4.28,72.5
2024,321,5.49,119.9
2024,322,8.03,137.1
2024,323,8.4,169.9
2024,324,4.34,304.6
2024,325,7.53,351.4
2024,326,4.22,337.8
2024,327,4.26,356.6
2024,328,4.37,114.4
2024,329,6.85,181.8
2024,330,6.75,226.6
2024,331,3.72,14.4
2024,332,6.75,213.2
2024,333,6.65,1.4
2024,334,6.61,30.1
2024,335,4.16,82.0
2024,336,4.3,63.0
2024,337,5.26,61.4
2024,338,5.67,73.4
2024,339,5.78,132.2
2024,340,6.31,18.8
2024,341,5.79,44.1
2024,342,4.62,69.0
2024,343,4.58,172.7
2024,344,5.26,206.3
2024,345,6.89,323.4
2024,346,4.58,330.3
2024,347,4.69,117.1
2024,348,7.34,107.8
2024,349,5.96,139.0
2024,350,5.74,147.7
2024,351,5.14,150.3
2024,352,4.94,151.8
2024,353,4.67,331.8
2024,354,3.41,10.2
2024,355,5.51,6.1
2024,356,5.14,53.6
2024,357,5.16,101.6
2024,358,6.55,114.7
2024,359,6.06,128.0
2024,360,5.68,111.0
2024,361,7.37,146.7
2024,362,4.24,151.3
2024,363,6.5,180.2
2024,364,2.38,129.2
2024,365,6.43,188.0
2024,366,5.78,356.8
2025,1,4.89,41.5
2025,2,4.41,82.6
2025,3,5.08,73.5
2025,4,6.79,118.8
2025,5,9.27,219.8
2025,6,7.86,344.0
2025,7,5.07,14.2
2025,8,5.27,17.0
2025,9,6.93,76.8
2025,10,7.01,325.7
2025,11,3.67,212.5
2025,12,4.48,64.7
2025,13,6.11,15.3
2025,14,4.62,62.8
2025,15,4.73,41.8
2025,16,3.49,13.7
2025,17,5.47,178.9
2025,18,7.06,301.0
2025,19,7.84,352.4
2025,20,6.08,44.1
2025,21,6.94,13.1
2025,22,3.07,138.8
2025,23,3.53,33.8
2025,24,4.17,71.7
2025,25,7.16,126.0
2025,26,5.66,158.5
2025,27,4.3,11.2
2025,28,3.51,79.1
2025,29,5.62,118.7
2025,30,6.96,176.1
2025,31,6.27,294.0
2025,32,3.64,178.1
2025,33,5.26,164.3
2025,34,5.79,174.0
2025,35,4.46,160.5
2025,36,5.28,159.3
2025,37,5.69,181.7
2025,38,5.39,168.9
2025,39,6.58,188.5
2025,40,4.0,168.3
2025,41,4.38,87.5
2025,42,4.91,147.8
2025,43,7.25,223.9
2025,44,6.9,15.5
2025,45,5.7,93.2
2025,46,9.0,192.9
2025,47,7.37,349.1
2025,48,5.1,91.6
2025,49,6.6,92.4
2025,50,8.73,359.8
2025,51,6.44,19.5
2025,52,5.05,44.5
2025,53,4.3,39.9
2025,54,3.97,13.8
2025,55,2.66,339.0
2025,56,3.23,177.8
2025,57,5.56,160.8
2025,58,4.0,20.2
2025,59,4.2,108.6
2025,60,2.34,247.4
2025,61,6.98,110.8
2025,62,7.93,137.8
2025,63,11.04,222.4
2025,64,8.44,318.3
2025,65,5.04,114.0
2025,66,6.11,166.4
2025,67,5.65,119.8
2025,68,7.59,325.1
2025,69,4.45,276.8
2025,70,5.52,199.7
2025,71,6.91,184.7
2025,72,5.67,200.2
2025,73,7.67,171.6
2025,74,6.93,277.9
2025,75,5.09,322.6
2025,76,5.01,169.2
2025,77,8.91,177.1
2025,78,8.04,276.1
2025,79,7.26,341.9
2025,80,5.35,146.4
2025,81,5.87,155.7
2025,82,7.15,186.5
2025,83,3.72,177.4
2025,84,3.13,176.5
2025,85,3.47,154.0
2025,86,5.54,118.4
2025,87,6.7,151.8
2025,88,5.73,158.9
2025,89,5.38,161.1
2025,90,2.9,301.3
2025,91,6.79,147.4
2025,92,10.24,163.2
2025,93,9.76,154.9
2025,94,9.39,152.1
2025,95,9.11,173.9
2025,96,7.38,329.1
2025,97,6.3,338.9
2025,98,2.57,340.0
2025,99,5.13,191.9
2025,100,4.92,198.5
2025,101,5.17,341.0
2025,102,4.93,132.4
2025,103,7.14,184.1
2025,104,6.71,191.4
2025,105,3.87,39.8
2025,106,5.15,144.1
2025,107,7.37,170.0
2025,108,8.06,168.3
2025,109,7.83,144.9
2025,110,8.1,159.7
2025,111,5.0,156.9
2025,112,4.86,153.3
2025,113,5.19,142.6
2025,114,5.32,147.3
2025,115,4.73,162.1
2025,116,4.52,153.4
2025,117,5.85,157.2
2025,118,6.79,162.5
2025,119,6.76,154.6
2025,120,7.68,157.3
2025,121,6.18,166.8
2025,122,5.11,163.6
2025,123,5.55,346.0
2025,124,3.66,45.6
2025,125,6.39,97.4
2025,126,7.16,137.5
2025,127,3.28,129.4
2025,128,2.95,85.0
2025,129,5.22,9.1
2025,130,5.27,356.5
2025,131,4.31,328.8
2025,132,3.95,272.0
2025,133,6.85,190.4
2025,134,8.25,191.4
2025,135,7.28,177.3
2025,136,6.51,174.0
2025,137,5.61,166.1
2025,138,6.97,160.7
2025,139,8.18,159.8
2025,140,5.35,196.2
2025,141,4.65,72.6
2025,142,3.58,126.1
2025,143,4.39,159.3
2025,144,5.3,175.1
2025,145,6.66,163.5
2025,146,6.39,163.6
2025,147,3.24,180.1
2025,148,3.32,70.4
2025,149,3.0,123.5
2025,150,2.9,342.8
2025,151,3.43,40.2
2025,152,2.99,196.0
2025,153,4.42,146.3
2025,154,6.27,142.1
2025,155,4.29,153.6
2025,156,3.61,158.9
2025,157,4.93,181.9
2025,158,5.61,191.2
2025,159,5.96,202.3
2025,160,4.69,206.6
2025,161,3.4,184.2
2025,162,3.96,133.6
2025,163,6.06,164.1
2025,164,5.28,167.1
2025,165,4.78,170.9
2025,166,4.43,183.9
2025,167,4.83,197.4
2025,168,5.69,185.9
2025,169,6.25,174.1
2025,170,4.69,170.8
2025,171,4.83,174.8
2025,172,5.53,165.6
2025,173,5.64,144.4
2025,174,4.31,147.4
2025,175,3.8,110.9
2025,176,3.83,132.0
2025,177,3.44,141.3
2025,178,3.5,162.4
2025,179,3.87,159.3
2025,180,5.02,176.6
2025,181,4.29,185.0
2025,182,3.5,238.0
2025,183,3.52,226.2
2025,184,2.82,221.0
2025,185,3.57,173.3
2025,186,4.51,169.7
2025,187,3.27,180.4
2025,188,4.09,188.2
2025,189,3.7,194.2
2025,190,4.29,213.3
2025,191,5.02,211.3
2025,192,5.75,185.1
2025,193,5.76,169.3
2025,194,5.15,181.4
2025,195,4.27,188.0
2025,196,4.19,192.3
2025,197,4.31,201.3
2025,198,3.05,234.2
2025,199,3.38,207.0
2025,200,5.0,187.6
2025,201,5.1,186.5
2025,202,4.62,188.9
2025,203,4.55,191.4
2025,204,3.52,205.9
2025,205,3.04,204.7
2025,206,2.99,111.9
2025,207,4.62,183.6
2025,208,4.69,151.1
2025,209,3.46,190.1
2025,210,3.37,241.1
2025,211,3.5,231.7
2025,212,3.36,220.0
2025,213,2.8,234.6
2025,214,2.37,319.9
2025,215,2.17,60.5
2025,216,1.87,82.3
2025,217,3.84,129.3
2025,218,2.66,181.8
2025,219,2.61,196.2
2025,220,2.75,169.5
2025,221,3.72,136.8
2025,222,3.79,114.2
2025,223,3.7,91.0
2025,224,2.85,111.9
2025,225,3.6,217.2
2025,226,3.92,195.3
2025,227,4.49,162.6
2025,228,3.1,167.1
2025,229,2.54,192.0
2025,230,2.46,316.2
2025,231,2.92,88.1
2025,232,1.53,320.9
2025,233,1.85,42.5
2025,234,2.19,57.5
2025,235,2.96,73.1
2025,236,2.5,53.8
2025,237,2.97,112.2
2025,238,3.64,117.4
2025,239,4.31,107.2
2025,240,4.66,186.8
2025,241,3.85,199.8
2025,242,2.66,81.8
2025,243,2.89,49.9
2025,244,2.96,69.4
2025,245,3.38,87.7
2025,246,3.23,223.3
2025,247,4.08,215.6
2025,248,5.02,182.7
2025,249,2.08,117.8
2025,250,4.57,39.4
2025,251,4.98,48.8
2025,252,3.21,62.7
2025,253,3.47,109.7
2025,254,4.13,131.0
2025,255,3.31,138.7
2025,256,2.8,181.6
2025,257,3.4,178.3
2025,258,3.25,156.6
2025,259,3.45,140.2
2025,260,2.93,202.2
2025,261,3.0,135.0
2025,262,3.54,120.5
2025,263,3.48,133.1
2025,264,4.3,150.6
2025,265,5.63,154.1
2025,266,5.48,174.6
2025,267,4.53,217.9
2025,268,2.53,331.6
2025,269,3.03,40.1
2025,270,2.47,50.5
2025,271,3.8,51.6
2025,272,3.04,44.9
2025,273,3.45,43.7
2025,274,2.91,52.1
2025,275,3.43,80.9
2025,276,4.82,76.5
2025,277,5.7,79.6
2025,278,5.01,77.5
2025,279,2.74,121.2
2025,280,2.08,129.5
2025,281,4.0,40.5
2025,282,5.33,45.2
2025,283,5.26,36.8
2025,284,3.93,70.0
2025,285,2.73,159.4
2025,286,3.66,140.2
2025,287,2.75,38.6
2025,288,4.17,86.8
2025,289,4.65,118.6
2025,290,4.98,136.7
2025,291,6.33,174.4
2025,292,5.56,21.3
2025,293,5.41,144.1
2025,294,4.35,210.6
2025,295,4.49,76.8
2025,296,4.45,105.6
2025,297,5.87,115.6
2025,298,5.25,146.7
2025,299,2.58,352.8
2025,300,2.99,144.2
2025,301,6.28,200.6
2025,302,9.38,321.8
2025,303,4.57,338.5
2025,304,3.43,95.4
2025,305,4.99,67.6
2025,306,5.11,32.5
2025,307,3.75,93.8
2025,308,3.89,130.4
2025,309,3.46,161.2
2025,310,3.56,143.2
2025,311,5.26,200.9
2025,312,4.76,210.1
2025,313,7.89,351.1
2025,314,5.45,359.3
2025,315,5.61,166.4
2025,316,5.78,180.3
2025,317,4.91,154.8
2025,318,5.52,159.8
2025,319,5.1,187.0
2025,320,4.58,192.5
2025,321,5.7,162.2
2025,322,5.03,167.9
2025,323,4.71,160.7
2025,324,5.46,145.6
2025,325,4.78,185.2
2025,326,4.06,316.8
2025,327,4.25,75.5
2025,328,6.44,153.3
2025,329,4.65,313.8
2025,330,5.98,25.0
2025,331,5.13,45.0
2025,332,6.63,98.6
2025,333,6.98,141.8
2025,334,7.13,17.0
2025,335,4.67,12.7
2025,336,5.63,13.5
2025,337,4.93,87.8
2025,338,5.65,15.0
2025,339,2.99,22.9
2025,340,2.88,131.9
2025,341,4.39,10.7
2025,342,5.99,11.3
2025,343,3.67,129.9
2025,344,5.06,289.4
2025,345,4.55,92.9
2025,346,4.51,192.1
2025,347,4.58,158.7
2025,348,7.22,19.7
2025,349,3.59,62.3
2025,350,4.0,104.4
2025,351,4.71,100.7
2025,352,6.45,248.5
2025,353,4.62,73.5
2025,354,6.68,184.8
2025,355,4.18,181.2
2025,356,4.53,147.8
